title,authors,genre,description,image_url,rating
Mutant Message Down Under,Marlo Morgan,Fiction,A compelling Fiction novel by Marlo Morgan. 'Mutant Message Down Under' has captivated readers with its engaging narrative and deep character development. Rated 3.79 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.79
Ashes of Midnight,Lara Adrian,Science Fiction,A compelling Science Fiction novel by Lara Adrian. 'Ashes of Midnight' has captivated readers with its engaging narrative and deep character development. Rated 4.19 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.19
Once Upon a Crime,"Michael Buckley, Peter Ferguson",Science Fiction,"A compelling Science Fiction novel by Michael Buckley, Peter Ferguson. 'Once Upon a Crime' has captivated readers with its engaging narrative and deep character development. Rated 4.26 stars on Goodreads.",https://images.gr-assets.com/books/1349015477m/112879.jpg,4.26
Keys to Drawing,Bert Dodson,Mystery,A compelling Mystery novel by Bert Dodson. 'Keys to Drawing' has captivated readers with its engaging narrative and deep character development. Rated 4.0 stars on Goodreads.,https://images.gr-assets.com/books/1172360760m/168814.jpg,4.0
"Fables, Volume 9: Sons of Empire","Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",Romance,"A compelling Romance novel by Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred. 'Fables, Volume 9: Sons of Empire' has captivated readers with its engaging narrative and deep character development. Rated 4.24 stars on Goodreads.",https://images.gr-assets.com/books/1375396700m/158988.jpg,4.24
Embrace the Night,Karen Chance,Romance,A compelling Romance novel by Karen Chance. 'Embrace the Night' has captivated readers with its engaging narrative and deep character development. Rated 4.09 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.09
The Ipcress File,Len Deighton,Mystery,A compelling Mystery novel by Len Deighton. 'The Ipcress File' has captivated readers with its engaging narrative and deep character development. Rated 3.94 stars on Goodreads.,https://images.gr-assets.com/books/1295903974m/171624.jpg,3.94
The Boston Cooking-School Cook Book 1896,"Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation",Biography,"A compelling Biography novel by Marion Cunningham, Fannie Merritt Farmer, Archibald Candy Corporation. 'The Boston Cooking-School Cook Book 1896' has captivated readers with its engaging narrative and deep character development. Rated 4.1 stars on Goodreads.",https://placehold.co/400x600?text=No+Cover,4.1
واحة الغروب,بهاء طاهر,Fiction,A compelling Fiction novel by بهاء طاهر. 'واحة الغروب' has captivated readers with its engaging narrative and deep character development. Rated 3.82 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.82
,Keary Taylor,Thriller,A compelling Thriller novel by Keary Taylor. '' has captivated readers with its engaging narrative and deep character development. Rated 3.7 stars on Goodreads.,https://images.gr-assets.com/books/1289169061m/7862725.jpg,3.7
The Third Policeman,Flann O'Brien,Romance,A compelling Romance novel by Flann O'Brien. 'The Third Policeman' has captivated readers with its engaging narrative and deep character development. Rated 4.02 stars on Goodreads.,https://images.gr-assets.com/books/1343027425m/27208.jpg,4.02
Tea Time for the Traditionally Built,Alexander McCall Smith,Science Fiction,A compelling Science Fiction novel by Alexander McCall Smith. 'Tea Time for the Traditionally Built' has captivated readers with its engaging narrative and deep character development. Rated 4.11 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.11
Starlight,Erin Hunter,Science Fiction,A compelling Science Fiction novel by Erin Hunter. 'Starlight' has captivated readers with its engaging narrative and deep character development. Rated 4.28 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.28
Feral Sins,Suzanne Wright,Business,A compelling Business novel by Suzanne Wright. 'Feral Sins' has captivated readers with its engaging narrative and deep character development. Rated 4.12 stars on Goodreads.,https://images.gr-assets.com/books/1331458140m/13522957.jpg,4.12
Tintin au pays des Soviets,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",Fiction,"A compelling Fiction novel by Hergé, Leslie Lonsdale-Cooper, Michael Turner. 'Tintin au pays des Soviets' has captivated readers with its engaging narrative and deep character development. Rated 3.67 stars on Goodreads.",https://images.gr-assets.com/books/1327959256m/87424.jpg,3.67
Flash and Bones,Kathy Reichs,Mystery,A compelling Mystery novel by Kathy Reichs. 'Flash and Bones' has captivated readers with its engaging narrative and deep character development. Rated 3.86 stars on Goodreads.,https://images.gr-assets.com/books/1306253347m/9998705.jpg,3.86
Eileen,Ottessa Moshfegh,Science Fiction,A compelling Science Fiction novel by Ottessa Moshfegh. 'Eileen' has captivated readers with its engaging narrative and deep character development. Rated 3.38 stars on Goodreads.,https://images.gr-assets.com/books/1479545528m/23453099.jpg,3.38
Creation in Death,J.D. Robb,History,A compelling History novel by J.D. Robb. 'Creation in Death' has captivated readers with its engaging narrative and deep character development. Rated 4.34 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.34
Llama Llama Mad at Mama,Anna Dewdney,Science Fiction,A compelling Science Fiction novel by Anna Dewdney. 'Llama Llama Mad at Mama' has captivated readers with its engaging narrative and deep character development. Rated 4.28 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.28
Cop Town,Karin Slaughter,Business,A compelling Business novel by Karin Slaughter. 'Cop Town' has captivated readers with its engaging narrative and deep character development. Rated 3.88 stars on Goodreads.,https://images.gr-assets.com/books/1384822680m/18594594.jpg,3.88
Graffiti World: Street Art from Five Continents,"Nicholas Ganz, Tristan Manco",Fiction,"A compelling Fiction novel by Nicholas Ganz, Tristan Manco. 'Graffiti World: Street Art from Five Continents' has captivated readers with its engaging narrative and deep character development. Rated 4.01 stars on Goodreads.",https://images.gr-assets.com/books/1302039517m/165053.jpg,4.01
Lon Po Po,Ed Young,Romance,A compelling Romance novel by Ed Young. 'Lon Po Po' has captivated readers with its engaging narrative and deep character development. Rated 4.03 stars on Goodreads.,https://images.gr-assets.com/books/1265127897m/1918702.jpg,4.03
The Blood of Flowers,Anita Amirrezvani,Mystery,A compelling Mystery novel by Anita Amirrezvani. 'The Blood of Flowers' has captivated readers with its engaging narrative and deep character development. Rated 3.95 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.95
Five Children and It,E. Nesbit,Fantasy,A compelling Fantasy novel by E. Nesbit. 'Five Children and It' has captivated readers with its engaging narrative and deep character development. Rated 3.88 stars on Goodreads.,https://images.gr-assets.com/books/1327882197m/45181.jpg,3.88
2 ضباط,Essam Youssef,Romance,A compelling Romance novel by Essam Youssef. '2 ضباط' has captivated readers with its engaging narrative and deep character development. Rated 3.64 stars on Goodreads.,https://images.gr-assets.com/books/1377876467m/18387597.jpg,3.64
Flood Tide,Clive Cussler,Business,A compelling Business novel by Clive Cussler. 'Flood Tide' has captivated readers with its engaging narrative and deep character development. Rated 3.88 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.88
This Savage Song,Victoria Schwab,Fiction,A compelling Fiction novel by Victoria Schwab. 'This Savage Song' has captivated readers with its engaging narrative and deep character development. Rated 4.14 stars on Goodreads.,https://images.gr-assets.com/books/1445529989m/23299512.jpg,4.14
Bloodlust,"L.J. Smith, Kevin Williamson, Julie Plec",Fiction,"A compelling Fiction novel by L.J. Smith, Kevin Williamson, Julie Plec. 'Bloodlust' has captivated readers with its engaging narrative and deep character development. Rated 4.05 stars on Goodreads.",https://images.gr-assets.com/books/1287687704m/8456124.jpg,4.05
,Nalini Singh,Thriller,A compelling Thriller novel by Nalini Singh. '' has captivated readers with its engaging narrative and deep character development. Rated 4.3 stars on Goodreads.,https://images.gr-assets.com/books/1334968711m/5628753.jpg,4.3
The Unexpected Everything,Morgan Matson,Biography,A compelling Biography novel by Morgan Matson. 'The Unexpected Everything' has captivated readers with its engaging narrative and deep character development. Rated 4.07 stars on Goodreads.,https://images.gr-assets.com/books/1443203227m/17838528.jpg,4.07
Exit to Eden,"Anne Rampling, Anne Rice",Fantasy,"A compelling Fantasy novel by Anne Rampling, Anne Rice. 'Exit to Eden' has captivated readers with its engaging narrative and deep character development. Rated 3.55 stars on Goodreads.",https://images.gr-assets.com/books/1328206253m/43799.jpg,3.55
Percy Jackson: The Ultimate Guide,"Mary-Jane Knight, Rick Riordan",Mystery,"A compelling Mystery novel by Mary-Jane Knight, Rick Riordan. 'Percy Jackson: The Ultimate Guide' has captivated readers with its engaging narrative and deep character development. Rated 4.12 stars on Goodreads.",https://images.gr-assets.com/books/1360574678m/6654104.jpg,4.12
Alif the Unseen,G. Willow Wilson,Fiction,A compelling Fiction novel by G. Willow Wilson. 'Alif the Unseen' has captivated readers with its engaging narrative and deep character development. Rated 3.84 stars on Goodreads.,https://images.gr-assets.com/books/1325543155m/13239822.jpg,3.84
The Complete Guide to Middle-Earth,"Robert Foster, J.R.R. Tolkien",Thriller,"A compelling Thriller novel by Robert Foster, J.R.R. Tolkien. 'The Complete Guide to Middle-Earth' has captivated readers with its engaging narrative and deep character development. Rated 4.17 stars on Goodreads.",https://placehold.co/400x600?text=No+Cover,4.17
Hothouse Flower,Lucinda Riley,Fiction,A compelling Fiction novel by Lucinda Riley. 'Hothouse Flower' has captivated readers with its engaging narrative and deep character development. Rated 3.8 stars on Goodreads.,https://images.gr-assets.com/books/1320957431m/12449167.jpg,3.8
The Bird and the Sword,Amy Harmon,Romance,A compelling Romance novel by Amy Harmon. 'The Bird and the Sword' has captivated readers with its engaging narrative and deep character development. Rated 4.29 stars on Goodreads.,https://images.gr-assets.com/books/1462457112m/29008738.jpg,4.29
The Black Unicorn,Terry Brooks,Fantasy,A compelling Fantasy novel by Terry Brooks. 'The Black Unicorn' has captivated readers with its engaging narrative and deep character development. Rated 3.75 stars on Goodreads.,https://images.gr-assets.com/books/1460848089m/92845.jpg,3.75
The Awakening and Selected Short Stories,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",Fiction,"A compelling Fiction novel by Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad. 'The Awakening and Selected Short Stories' has captivated readers with its engaging narrative and deep character development. Rated 3.84 stars on Goodreads.",https://images.gr-assets.com/books/1403398895m/16076.jpg,3.84
Say You're One of Them,Uwem Akpan,Mystery,A compelling Mystery novel by Uwem Akpan. 'Say You're One of Them' has captivated readers with its engaging narrative and deep character development. Rated 3.49 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.49
The Crossing Places,Elly Griffiths,Business,A compelling Business novel by Elly Griffiths. 'The Crossing Places' has captivated readers with its engaging narrative and deep character development. Rated 3.87 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.87
Peak,Roland Smith,Biography,A compelling Biography novel by Roland Smith. 'Peak' has captivated readers with its engaging narrative and deep character development. Rated 3.98 stars on Goodreads.,https://images.gr-assets.com/books/1328876929m/721003.jpg,3.98
Steget efter,"Henning Mankell, Ebba Segerberg",Fiction,"A compelling Fiction novel by Henning Mankell, Ebba Segerberg. 'Steget efter' has captivated readers with its engaging narrative and deep character development. Rated 4.08 stars on Goodreads.",https://placehold.co/400x600?text=No+Cover,4.08
The Devil's Alternative,Frederick Forsyth,Fantasy,A compelling Fantasy novel by Frederick Forsyth. 'The Devil's Alternative' has captivated readers with its engaging narrative and deep character development. Rated 4.0 stars on Goodreads.,https://images.gr-assets.com/books/1333578726m/825473.jpg,4.0
